Geneid,BC16_fliv_N_1.sort.bam,BC16_fliv_N_2.sort.bam,BC16_fliv_O_1.sort.bam,BC16_fliv_O_2.sort.bam,BC16_fliv_P_1.sort.bam,BC16_fliv_P_2.sort.bam,BC16_fliv_Q_1.sort.bam,BC16_fliv_Q_2.sort.bam,BC16_fliv_R_1.sort.bam,BC16_fliv_R_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
Il10rb,0,0,311,300,307,308,72,35,57,56,29,29,289,271,0,0,29,29
Gm49625,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm46562,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0
A930006K02Rik,0,0,0,0,6,7,0,0,0,0,0,0,12,12,0,0,0,0
Gm49626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ifnar1,51,51,572,570,633,630,0,0,0,0,27,27,396,397,48,48,43,42
Gm7856,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ifngr2,0,0,173,172,213,213,0,0,87,87,0,0,140,136,35,35,45,45
Tmem50b,27,17,339,335,233,236,47,47,0,0,48,20,165,166,0,0,14,14
Gm15964,0,0,0,5,13,12,0,0,0,0,0,0,8,14,0,0,0,0
Dnajc28,0,0,50,50,130,127,0,0,44,43,0,0,141,140,21,21,0,0
Gart,71,97,140,145,225,230,0,20,28,28,0,0,98,97,0,0,64,67
Son,1744,1742,5100,5156,5033,5014,1625,1623,1843,1846,1688,1722,2760,2773,2212,2203,1392,1370
Donson,50,50,267,265,178,193,15,14,0,0,0,0,102,99,0,0,34,26
Atp5o,286,293,3358,3286,3146,3085,697,731,177,192,202,203,4116,4045,347,323,151,177
Gm10785,22,22,5,11,6,7,0,0,0,0,0,0,0,0,4,4,0,0
Cryzl1,44,44,304,312,228,235,117,76,0,0,42,41,272,268,19,19,14,14
Itsn1,69,69,471,479,722,711,97,106,0,0,0,0,297,306,66,66,0,0
Gm25245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D430001F17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26
Gm27773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrps6,0,0,234,223,132,123,92,93,0,0,0,0,182,177,39,39,58,46
Gm49711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc5a3,113,112,64,65,76,76,0,0,36,35,38,50,52,53,0,0,16,16
Gm16310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41495,0,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,0
Gm49716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcne2,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
Smim11,22,22,413,392,286,283,0,0,0,0,12,12,487,488,33,32,35,30
1700048M11Rik,0,0,0,0,25,26,0,0,0,0,0,0,4,6,0,0,0,0
Fam243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smim34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcne1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29805,0,0,0,0,0,0,0,0,0,0,146,86,0,0,11,0,0,0
Rcan1,49,49,489,493,396,394,75,75,0,0,0,0,132,131,44,42,90,90
Gm46555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410124H12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clic6,0,0,12,14,5,5,0,0,0,0,0,0,4,4,0,0,0,0
Gm49722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runx1,0,0,30,31,1,1,0,0,41,41,0,0,6,9,0,0,42,44
Gm26626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810053B23Rik,0,0,23,23,37,32,0,0,0,0,0,0,36,36,0,0,0,0
1810044K17Rik,0,0,24,24,34,34,0,0,0,0,89,90,52,44,0,0,0,0
Mir802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700029J03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm30695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Setd4,0,0,316,319,528,531,0,0,0,0,0,6,203,215,0,0,75,66
Gm49961,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0
Cbr1,194,198,1422,1436,2091,2027,126,126,63,64,71,56,1962,1937,114,123,238,237
Gm5678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gm45384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC160993.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbr3,0,0,42,42,9,9,3,15,0,0,60,70,4,4,0,0,0,0
Dop1b,73,73,577,574,548,534,0,0,18,18,0,0,162,164,54,54,21,21
2310043M15Rik,0,0,20,20,13,7,0,0,0,0,0,0,2,2,0,0,0,0
Gm30881,0,0,0,0,8,7,0,0,0,0,0,0,1,1,0,0,0,0
Morc3,53,45,495,495,685,685,88,88,18,18,0,0,323,325,60,60,55,55
Chaf1b,0,0,13,13,29,26,0,0,0,0,0,0,35,35,0,0,34,34
Gm49617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn14,0,0,493,496,438,440,26,26,29,29,0,0,192,192,5,5,36,36
Gm49618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410003I16Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49620,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sim2,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0,0,0
Hlcs,24,0,154,151,174,176,0,0,0,0,0,29,166,168,9,9,47,48
Gm23062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
Gm48978,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
Gm6363,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
Ripply3,0,0,57,57,53,52,25,24,0,0,0,0,26,25,40,40,31,29
Pigp,0,0,407,426,326,335,267,246,31,30,25,25,930,943,42,52,24,34
Gm15310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ttc3,41,41,685,686,501,492,22,22,0,0,47,47,360,352,57,57,43,43
Gm23692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vps26c,0,0,140,139,238,245,50,49,0,0,90,89,299,301,55,55,0,0
Dyrk1a,53,53,330,326,382,396,32,13,49,49,52,53,258,255,0,0,129,127
Gm15971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcnj6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Gm22745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcnj15,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Gm49643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg,94,91,52,58,95,93,0,0,65,65,0,0,50,50,15,15,52,52
Ets2,20,20,319,322,406,402,0,0,1,0,0,0,228,228,65,65,12,12
Gm6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600002D24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810404F17Rik,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Gm15340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psmg1,0,0,283,295,421,417,24,24,0,0,27,27,320,316,45,44,33,31
Brwd1,0,0,1137,1122,1178,1173,118,118,87,87,155,161,404,399,145,148,48,48
Gm15342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm27833,0,0,0,0,0,0,0,0,60,59,0,0,0,0,0,0,0,0
1700093J21Rik,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Gm49953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hmgn1,154,188,557,565,517,524,41,39,94,109,55,56,484,503,142,142,113,112
Get1,0,0,82,83,71,72,0,0,0,0,0,0,37,36,0,0,15,15
Gm49928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lca5l,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sh3bgr,0,0,0,0,0,0,0,0,41,41,17,17,0,0,0,0,13,13
B3galt5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Igsf5,35,35,190,188,158,160,8,24,0,0,20,20,164,142,14,14,0,0
Gm49948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itgb2l,0,0,10,13,71,67,46,46,0,0,0,0,47,38,19,0,0,0
Gm32358,0,0,19,19,16,16,0,0,0,0,0,0,0,0,0,0,0,0
Pcp4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Dscam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm32509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm32432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bace2,0,0,83,83,45,45,0,0,0,0,0,0,82,80,15,15,0,0
Gm49681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mx1,0,0,87,74,208,209,0,0,0,0,0,0,76,81,0,0,0,0
2210009P08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam3b,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Gm9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mx2,0,0,231,217,268,254,22,22,0,0,0,0,125,114,25,25,0,0
Tmprss2,0,0,154,153,103,103,0,0,0,0,0,0,60,59,0,0,0,0
Ripk4,0,0,29,29,54,53,23,23,0,0,0,0,63,62,0,0,0,0
Prdm15,32,32,266,249,282,281,0,0,0,0,64,50,109,110,0,0,0,0
Gm49592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2cd2,55,55,1307,1304,1403,1388,38,38,46,46,0,0,1254,1260,63,63,99,99
Mir6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zbtb21,28,28,238,232,271,274,0,0,20,20,56,57,80,79,23,8,93,93
C030010L15Rik,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
B230307C23Rik,0,0,28,27,36,36,0,0,0,0,0,0,36,34,0,0,0,0
A630089N07Rik,25,25,12,12,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Gm49792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10232,0,0,22,48,58,41,7,4,0,0,0,0,25,15,11,17,0,0
Gm16569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gm25909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pisd-ps2,137,160,15,15,0,0,19,30,26,24,75,75,1,1,0,0,0,0
Gm5679,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4829,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,17,17
Gm21926,0,0,194,192,264,264,0,0,0,0,28,27,161,155,27,27,32,32
Scaf8,0,0,275,269,292,289,58,30,0,0,0,0,104,96,0,15,0,0
Gm49798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm46578,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49797,51,37,179,182,141,128,27,28,24,24,0,0,102,103,18,18,17,16
Gm34035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6475,0,0,11,21,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Tiam2,0,0,303,305,284,283,0,0,20,20,31,31,157,160,18,18,0,0
Gm49221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tfb1m,0,0,71,64,47,35,34,35,52,53,52,77,47,53,32,32,29,17
Cldn20,0,0,1,1,12,13,0,0,0,0,0,0,11,3,0,0,0,0
1700102H20Rik,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nox3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,0
4930470H14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930548J01Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930517M08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930579D07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4828,0,0,1,0,1,0,3,0,0,1,0,0,1,1,0,1,0,0
Gm41517,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
Arid1b,65,50,373,376,386,390,211,198,80,99,68,66,267,272,87,68,89,83
Gm15599,0,0,0,0,0,0,23,0,0,0,30,30,3,4,0,0,0,0
Gm29050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem242,89,89,452,447,518,505,109,136,60,46,48,48,691,653,94,86,28,16
Ldhal6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zdhhc14,0,0,6,7,79,76,0,0,0,0,0,0,28,27,0,0,10,10
3300005D01Rik,0,0,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0
Gm10231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gm26595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26622,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Snx9,74,50,614,577,684,661,70,49,109,110,21,21,659,688,23,14,163,145
Gm8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synj2,46,62,112,112,94,107,0,0,0,0,58,58,96,96,21,21,0,0
Serac1,0,0,28,21,45,43,0,0,0,0,0,0,7,4,0,0,0,0
Gtf2h5,112,111,984,978,782,760,147,145,132,133,61,61,1033,1020,205,220,219,215
Tulp4,14,11,216,228,348,324,30,30,18,0,0,0,92,97,0,1,40,40
Fbl-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22774,0,0,1,5,0,2,0,1,0,0,0,0,2,4,1,0,2,0
Gm15590,0,0,6,10,14,11,1,2,0,0,0,0,6,8,1,0,2,0
n-R5s26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp1r2-ps6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem181a,0,0,44,36,39,46,0,0,26,28,1,1,23,13,40,41,6,0
Dynlt1a,0,0,21,29,10,16,0,0,0,0,0,0,3,13,0,0,0,0
AC183097.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp1r2-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynlt1b,0,0,22,17,5,9,22,19,0,0,0,0,6,8,0,0,25,13
Tmem181b-ps,0,0,31,11,65,71,0,0,35,33,0,0,16,14,0,0,0,0
Gm2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynlt1c,0,0,6,13,10,6,0,0,0,0,0,0,4,9,0,0,0,0
Tmem181c-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynlt1f,33,24,23,18,25,18,28,27,60,51,0,0,7,5,7,7,17,16
Sytl3,0,0,6,6,9,9,0,0,0,0,23,0,6,6,0,0,0,0
Ezr,0,0,186,192,150,149,55,56,0,0,0,0,121,116,39,39,129,129
Gm49717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933426B08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir692-1,0,0,0,0,0,0,0,0,25,36,0,0,0,0,0,0,0,0
1700122H20Rik,0,0,7,7,0,0,0,0,36,36,0,0,0,0,6,15,17,13
Rsph3b,0,0,123,110,142,141,0,0,0,0,0,0,59,61,0,0,77,49
Gm49719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagap1,0,0,772,729,602,633,232,216,44,44,28,40,309,337,169,166,72,70
Rnaset2b,0,0,13,13,7,0,0,0,0,0,0,0,5,9,0,0,0,0
Gm49721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm1604b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rps6ka2,49,49,55,60,5,7,25,26,77,77,79,79,12,9,27,21,15,15
Gpr31a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcp10a,0,0,0,0,0,0,42,29,46,0,0,0,9,1,6,6,0,0
Ttll2,0,0,4,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0
Gm49630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unc93a2,0,0,106,101,70,71,0,0,0,0,0,0,98,93,0,0,0,0
Gm26057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm33086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14
Fndc1,40,40,8,8,17,16,0,0,0,0,26,26,2,2,0,0,121,127
E430024P14Rik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tagap,0,0,11,11,8,15,1,0,0,0,0,0,6,6,0,0,0,0
Rsph3a,0,0,62,79,48,54,0,0,0,32,0,0,50,77,0,0,0,1
Gm1604a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rnaset2a,0,0,12,12,3,1,0,0,0,0,0,0,4,2,0,0,0,0
Fgfr1op,0,0,294,291,412,404,101,100,0,0,22,34,309,307,12,12,67,67
Ccr6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mpc1,152,153,366,271,618,623,109,119,56,4,41,37,344,342,88,78,21,8
4930506C21Rik,0,0,10,5,16,10,0,0,0,0,0,0,13,10,0,0,0,0
Sft2d1,22,25,429,403,601,578,120,130,0,0,22,12,367,388,41,39,23,23
Gm49987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prr18,0,0,0,0,26,28,0,0,0,0,0,0,7,7,0,0,0,0
T2,0,0,0,0,0,0,0,0,0,0,38,37,0,0,0,0,0,0
Gm46593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pde10a,0,0,10,10,3,3,0,0,0,0,37,29,12,12,10,12,20,33
Gm15425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700010I14Rik,0,0,9,9,7,7,1,0,0,0,0,0,21,21,0,0,0,0
Gm29711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530411M01Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C87487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pabpc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930452A19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qk,209,205,609,603,587,578,160,158,0,0,192,192,684,684,145,145,80,85
1700110C19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacrg,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0
A230009B12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prkn,0,0,67,67,126,124,21,21,0,0,50,50,26,25,28,28,0,0
Gm3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37402,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Gm37332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10513,25,25,7,7,3,3,31,31,0,0,0,0,0,0,0,0,0,0
Agpat4,0,0,43,50,40,37,0,0,0,0,0,0,29,31,0,0,12,3
Tdgf1-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Map3k4,0,0,247,257,282,288,0,0,45,45,0,0,198,196,25,25,34,34
Gm49962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732491K20Rik,0,0,20,22,13,14,0,0,0,0,0,0,6,5,0,0,40,37
Gm49964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plg,533,505,3069,3087,5455,5364,420,424,691,666,148,145,3009,3128,1375,1287,705,709
Slc22a3,0,0,109,109,62,65,0,0,0,0,0,0,54,58,0,0,0,0
C030013G03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc22a2,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
Slc22a1,185,215,4033,3941,3596,3639,835,838,149,147,0,0,4409,4400,328,314,255,254
Igf2r,63,62,402,391,475,466,62,61,22,21,129,129,323,312,164,155,114,114
Airn,0,0,59,59,54,51,0,0,0,0,0,0,6,8,0,0,0,0
Gm23833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49959,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
Gm49958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16574,0,0,0,0,2,3,0,0,0,0,0,0,3,3,23,17,0,0
Gm7162,0,0,0,0,20,21,0,0,0,0,0,0,0,0,6,2,0,0
Mas1,0,0,17,17,3,3,0,0,0,0,0,0,3,3,0,0,0,17
Gm24085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrgprh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pnldc1,36,22,197,206,111,108,0,0,0,0,33,24,131,127,47,47,51,51
Gm49926,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mrpl18,145,136,1824,1800,2034,2048,382,387,155,157,136,138,1147,1143,361,352,102,95
Tcp1,131,155,1753,1848,2431,2436,257,283,115,116,77,76,1123,1127,160,147,116,116
Gm26130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snora20,0,0,30,30,33,25,0,0,0,0,0,0,11,27,0,0,0,0
Acat3,140,117,1307,1327,2004,2026,321,339,90,114,14,24,1557,1591,158,189,78,35
